"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048738","cardiac muscle tissue development","34/1869","192/18842",0.177083333333333,1.78523497413947,3.6290098823499,0.000604700201887642,0.00977778630016536,0.00752756419142927,"S1PR1/RGS2/CCNB1/NDRG4/KDM6B/ID2/MYLK2/FGF2/NRAP/TGFBR3/ALPK2/PAK1/DSP/NOTCH1/TBX2/KAT2A/CAV3/SGCD/RBP4/TBX3/SGCG/GREM1/ANKRD1/VEGFA/HEY1/WNT3A/TBX5/GATA6/CDK1/ACTN2/BMP2/EDN1/TNNC1/GJA1",34
"GO:0014706","striated muscle tissue development","45/1869","277/18842",0.162454873646209,1.63776068980304,3.54835836173741,0.000637002423293745,0.0102695375838425,0.0079061457272146,"S1PR1/RGS2/CCNB1/NDRG4/KDM6B/RCAN1/ID2/MYLK2/CAV2/FGF2/NRAP/TGFBR3/ALPK2/TCF21/PAK1/DSP/NOTCH1/TBX2/KAT2A/S100B/CAV1/CAV3/POPDC3/SGCD/RBP4/TBX3/SGCG/GREM1/ANKRD1/VEGFA/SIX1/HEY1/WNT3A/SIX4/TBX5/GATA6/CDK1/ACTN2/BMP2/EDN1/EGR2/CFL2/TNNC1/GJA1/UQCC2",45
"GO:0048659","smooth muscle cell proliferation","30/1869","163/18842",0.184049079754601,1.85545894100385,3.63993376355355,0.000642760865762459,0.0103317153363534,0.00795401413105735,"S1PR1/CDKN1A/NDRG4/NPR1/ID2/IL10/ADAMTS1/GPER1/MIR27A/FGF2/PAK1/JUN/TNFAIP3/KLF4/MIR27B/PDGFB/TERT/PPARGC1A/CDH13/HBEGF/BMP2/IL6/EDN1/P2RY6/PRKG1/NR4A3/RGCC/IL13/PTGIR/GJA1",30
"GO:0071219","cellular response to molecule of bacterial origin","38/1869","223/18842",0.170403587443946,1.71789427213421,3.57859098594991,0.000648321297590168,0.0103650884849783,0.00797970691169625,"EDNRB/MMP3/NR1I2/CD274/IL36RN/CXCL5/SASH1/OPRK1/IL10/TLR10/CD55/EPHB2/KMO/IL36G/CAMP/ZFP36/CXCL13/RARA/TNFAIP3/TSPO/PF4/ARID5A/LCN2/CD36/DAB2IP/CEBPB/ANKRD1/CCL2/PLSCR4/PRKCE/IL37/IL6/CD68/IL18RAP/SPI1/PPBP/BMP6/IL18R1",38
"GO:0022411","cellular component disassembly","67/1869","455/18842",0.147252747252747,1.48450308386103,3.4715556046413,0.000648652693703776,0.0103650884849783,0.00797970691169625,"C1QB/MMP3/MMP7/NEDD9/PNPLA2/MMP12/TMOD1/ADAMTS15/TOP2A/TPSAB1/BMERB1/MID1IP1/ARHGEF2/RECK/STMN2/TIMP3/KIF18A/ASPH/ERN2/DNASE2B/GPER1/MMP13/MAP1LC3C/CKAP2/PADI4/STX1A/ADAMTS4/NGEF/CST3/PLK3/FGFR4/HMGA1/NME1/CTSS/RDX/MAP1LC3A/ADRB2/FAP/RAB40A/TPX2/PRKAA2/AURKA/CTSV/GABARAPL1/MIR29C/SEMA5A/SPTBN1/CDK1/TRIM58/ACTN2/GAS2L1/KIF2C/PIF1/PLEK2/MMP1/C1QA/IL6/KIF18B/PLIN2/ENDOG/SPTBN2/CFL2/AURKB/NCKAP5/ATAD2/PLK1/MMP19",67
"GO:0062197","cellular response to chemical stress","48/1869","301/18842",0.159468438538206,1.60765346117543,3.52654935817596,0.000654375146673868,0.0104172196745836,0.00801984082995572,"MMP3/MGAT3/SCN7A/SOD3/KLF2/PYCR1/FYN/FOXO3/ARHGEF2/ADCYAP1R1/RHOB/PTGS2/GPX2/FOXO1/ALDH3B1/CYGB/TNFAIP3/TSPO/MAP1LC3A/KLF4/SLC4A11/AIFM1/LCN2/CAV1/STK39/CD36/NET1/FBLN5/MSRA/DHFR/NQO1/FBP1/PRKAA2/FOS/PPARGC1A/PENK/CDK1/PCNA/PRKN/ECT2/MB/IL6/EDN1/ENDOG/IL18RAP/CAT/GPX3/KAT2B",48
"GO:0061564","axon development","62/1869","414/18842",0.14975845410628,1.50976393379911,3.48022637634189,0.000656052876442372,0.0104172196745836,0.00801984082995572,"CCK/TENM2/RAC3/EFNA2/SEMA3G/PTN/ROBO4/FYN/NREP/NTRK2/SLIT2/SEMA3A/TRPV2/PTK7/OLIG1/BDNF/EPHB2/MACF1/FEZ1/IGSF9/CNTN4/GDNF/PAK1/GFRA3/NOTCH1/CDKL5/TNFRSF21/MAP7D2/EFNA4/ANOS1/BCL11A/TSPO/SLITRK2/S100B/EPHA5/DHFR/NMNAT2/VEGFA/NOVA2/LHX9/EFNA5/SEMA5A/SEMA4B/EPHA10/PTPRM/NECTIN1/RTN4RL2/NTNG2/SPP1/EDN3/TUBB3/DSCAML1/EDN1/PRKG1/SEMA6A/KIF5A/CNTN6/CDHR2/PLEKHG4/TENM4/EPHB6/ACTBL2",62
"GO:0021700","developmental maturation","42/1869","254/18842",0.165354330708661,1.66699106431921,3.55138586641935,0.000658484536447058,0.0104172196745836,0.00801984082995572,"EDNRB/S1PR1/RXRA/CCNB1/SLC26A6/ZBTB7A/MYOC/NDRG4/TDRKH/ADAMTS12/TUBB8/CDC20/RECK/ROPN1L/NRN1/FERMT1/C1QL2/PABPC1L/IGSF9/ARHGEF15/SLC24A4/BCL11A/ACVRL1/PALM/CCL19/CDH3/DAB2IP/CABYR/KIF14/LYL1/GREM1/VEGFA/BCAN/TRIM58/PLEK2/CATSPERT/C1QA/BMP2/EDN1/ZBTB16/SEZ6L2/SRRM4",42
"GO:0048545","response to steroid hormone","50/1869","317/18842",0.157728706624606,1.59011465501381,3.51612448755277,0.00065958468029758,0.0104172196745836,0.00801984082995572,"RXRA/ZBTB7A/SFRP1/FOXO3/SLIT2/SRD5A1/IL10/GPER1/KLF9/DUSP1/MDK/SOX10/TCF21/PAK1/UGT1A6/JUN/ZFP36/TBX21/KANK2/TSPO/TBX2/STC1/CALCOCO1/S100B/AIFM1/CAV1/STK39/ADTRP/ZFP36L2/JUND/FOS/FAM107A/JUNB/COL1A1/TXNIP/PCNA/PRKN/CDO1/SPP1/PER1/PTGER2/IL6/EDN1/NR4A3/RXRG/FOSB/CAD/GHR/HMGA2/BMP6",50
"GO:0060688","regulation of morphogenesis of a branching structure","11/1869","37/18842",0.297297297297297,2.99715124434226,4.03508296156109,0.000662942144307095,0.0104398975942622,0.00803729974047678,"MAGED1/LGR4/FGF2/MDK/GDNF/BCL11A/GREM1/VEGFA/SIX1/SIX4/SULF1",11
"GO:0051052","regulation of DNA metabolic process","70/1869","481/18842",0.145530145530146,1.46713697275495,3.44386354122163,0.000691833655559779,0.0108633880076771,0.00836332969997611,"PARPBP/FOXM1/GMNN/CCNA2/HELB/CDKN1A/ID3/DACH1/ERCC2/CDC6/AGER/TICRR/RFC4/BLM/MCM2/IL10/ESCO2/DUSP1/MCM6/FGF2/ZNF365/CCT6A/CDT1/FGFR4/CHTF18/CDC25A/ATAD5/TIMELESS/FGF10/IL7R/DSCC1/ACVRL1/DTL/RMI2/POLG2/KAT2A/KLF4/FIGNL1/DDX11/PDGFB/EYA4/NEK2/RIF1/E2F8/RADX/BCL6/ANKRD1/VEGFA/H1-10/RAD51/SLFN11/CDK1/PCNA/FANCB/POLQ/AUNIP/CHEK1/PIF1/NEK7/IL6/E2F7/KPNA2/ENDOG/AURKB/PLK1/KAT2B/HMGA2/MCM4/RAD51AP1/PELI1",70
"GO:0007043","cell-cell junction assembly","27/1869","142/18842",0.190140845070423,1.91687201862863,3.63922919427207,0.000698891658461159,0.0109425889925633,0.00842430367501025,"LSR/PECAM1/MARVELD3/CLDN5/MICALL2/EPHB2/ESAM/CDH5/ACVRL1/JAM3/CAV1/CDH3/ACE/SNAI1/TBX5/CDH13/GPBAR1/RAMP2/ECT2/CDH17/CLDN18/PKP1/CDH19/GJB2/UGT8/CDH26/GJA1",27
"GO:0045840","positive regulation of mitotic nuclear division","12/1869","43/18842",0.27906976744186,2.813393557057,3.95035606123932,0.00072009733767107,0.0112422092976061,0.00865497051615678,"EGF/SKA3/CDC20/DLGAP5/NUSAP1/ESPL1/UBE2C/PDGFB/AURKA/EDN3/EDN1/PLK1",12
"GO:0002921","negative regulation of humoral immune response","7/1869","17/18842",0.411764705882353,4.15113461114783,4.31321636195135,0.000740879280345441,0.0114784609310887,0.00883685210793797,"VSIG4/CD55/SERPING1/CR2/A2M/MASP1/C4BPB",7
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","7/1869","17/18842",0.411764705882353,4.15113461114783,4.31321636195135,0.000740879280345441,0.0114784609310887,0.00883685210793797,"MAGED1/LGR4/GDNF/GREM1/VEGFA/SIX1/SIX4",7
"GO:0034332","adherens junction organization","14/1869","55/18842",0.254545454545455,2.56615594143684,3.85980131109021,0.000741568155128315,0.0114784609310887,0.00883685210793797,"PLEKHA7/CDH5/INAVA/RDX/JAM3/CDH3/VEGFA/CDH13/RAMP2/CDH17/FERMT2/CDH19/CDH26/BMP6",14
"GO:0060986","endocrine hormone secretion","13/1869","49/18842",0.26530612244898,2.67463775237222,3.89491675943351,0.00074370773512249,0.0114788753548878,0.00883717115783884,"AGTR1/ECRG4/OPRK1/TACR2/TSPO/TBX3/RAB11FIP1/SPP1/RETN/HCAR2/TAC1/GJA1/BMP6",13
"GO:0071222","cellular response to lipopolysaccharide","36/1869","210/18842",0.171428571428571,1.72822747076359,3.52147238594403,0.000791937140230136,0.0121886529259783,0.00938360325033919,"EDNRB/MMP3/CD274/IL36RN/CXCL5/SASH1/OPRK1/IL10/CD55/EPHB2/KMO/IL36G/CAMP/ZFP36/CXCL13/RARA/TNFAIP3/TSPO/PF4/ARID5A/LCN2/CD36/DAB2IP/CEBPB/ANKRD1/CCL2/PLSCR4/PRKCE/IL37/IL6/CD68/IL18RAP/SPI1/PPBP/BMP6/IL18R1",36
"GO:0045165","cell fate commitment","34/1869","195/18842",0.174358974358974,1.75776982069117,3.52961588248972,0.000803501565810571,0.0123173587587776,0.00948268921811,"WNT2/SOX13/POU3F2/ARHGEF2/MCL1/ID2/PAX6/FGF2/EPAS1/TBX21/SPN/RARA/DHH/TBX2/KLF4/MNX1/TBX3/GATA2/WNT3A/TBX5/GATA6/SOCS3/GAS1/TNXB/FOXP3/GATA3/DSCAML1/BMP2/IL6/EDN1/SOX17/WNT9A/SOX5/TAL1",34
"GO:0150115","cell-substrate junction organization","21/1869","101/18842",0.207920792079208,2.09611747691623,3.66520886893693,0.000804833859629309,0.0123173587587776,0.00948268921811,"MYOC/SFRP1/DLC1/COL17A1/MACF1/LIMCH1/PEAK1/ACVRL1/RAB40A/GREM1/VEGFA/FAM107A/THSD1/EFNA5/CORO2B/ARHGAP6/ACTN2/TEK/FERMT2/SORBS1/PHLDB2",21
"GO:1903054","negative regulation of extracellular matrix organization","9/1869","27/18842",0.333333333333333,3.36044230426253,4.07286936121342,0.00081391195833122,0.0124213024427346,0.00956271170267453,"RECK/TIMP3/CST3/TGFBR3/NOTCH1/MIR27B/ADTRP/FAP/MIR29C",9
"GO:0060070","canonical Wnt signaling pathway","48/1869","304/18842",0.157894736842105,1.59178845991383,3.45182813909608,0.000816370043334001,0.0124239172140998,0.00956472472062085,"EDNRB/WNT2/SOX13/EGF/RSPO1/LATS2/SFRP1/NR4A2/RECK/DKK3/FERMT1/AMER2/PTK7/LGR4/SFRP4/TMEM88/MDK/TLE5/GPC3/SOX10/ZBED3/KLF4/RBMS3/CAV1/CSNK1E/FRAT1/CDH3/DAB2IP/NKD1/DIXDC1/GREM1/SNAI1/MIR29C/WNT3A/SOX4/SEMA5A/EGR1/COL1A1/PRKN/BCL9/GATA3/BMP2/EDN1/SOX17/TLE4/SCEL/WNT9A/RSPO4",48
"GO:0009110","vitamin biosynthetic process","8/1869","22/18842",0.363636363636364,3.66593705919549,4.15172656163024,0.000825218265053867,0.0125234939498259,0.00964138524961382,"SLC19A3/CYP24A1/SLC19A2/PSAT1/SNAI1/BCO1/CYP27A1/CYP27B1",8
"GO:1901888","regulation of cell junction assembly","43/1869","265/18842",0.162264150943396,1.63583795188629,3.45906651163907,0.000850178480463447,0.0128331105179076,0.00987974785229474,"RAC3/MYOC/SDC2/SFRP1/PTPN1/CCDC141/DLC1/LRRC15/NEGR1/CLDN5/BDNF/EPHB2/MACF1/ARHGEF15/ASIC1/DOCK4/LIMCH1/PEAK1/ACVRL1/SLITRK2/LIN7A/CAV1/ACE/SYNDIG1/GREM1/SNAI1/VEGFA/CASKIN1/FAM107A/WNT3A/EFNA5/TBX5/GPBAR1/NECTIN1/CLSTN3/ARHGAP6/LRRTM4/RTN4RL2/NTNG2/PTPRD/TEK/FERMT2/PHLDB2",43
"GO:0001658","branching involved in ureteric bud morphogenesis","11/1869","38/18842",0.289473684210526,2.91827884317535,3.92785759388261,0.000850344153588576,0.0128331105179076,0.00987974785229474,"MAGED1/NPNT/LGR4/FGF2/TCF21/GDNF/GREM1/VEGFA/SIX1/SIX4/BMP2",11
"GO:0043627","response to estrogen","15/1869","62/18842",0.241935483870968,2.43903070470667,3.76613107753732,0.000864979789842087,0.0130178260338284,0.01002195365027,"SMAD6/MME/SFRP1/OPRK1/RCAN1/SRD5A1/RARA/DHH/ARID5A/CAV1/CITED2/CITED4/GATA3/CLDN18/CYP27B1",15
"GO:0071635","negative regulation of transforming growth factor beta production","6/1869","13/18842",0.461538461538462,4.65292011359427,4.37195358847626,0.000876183173428337,0.013077755992407,0.0100680915588253,"KLF15/TYROBP/GATA6/IL37/IL13/LAPTM4B",6
"GO:1901993","regulation of meiotic cell cycle phase transition","6/1869","13/18842",0.461538461538462,4.65292011359427,4.37195358847626,0.000876183173428337,0.013077755992407,0.0100680915588253,"KNL1/ZWINT/CDC25A/PKMYT1/TTK/CDC25C",6
"GO:1903490","positive regulation of mitotic cytokinesis","6/1869","13/18842",0.461538461538462,4.65292011359427,4.37195358847626,0.000876183173428337,0.013077755992407,0.0100680915588253,"CDCA8/ECT2/INCENP/BIRC5/AURKB/KIF20B",6
"GO:0048844","artery morphogenesis","14/1869","56/18842",0.25,2.5203317281969,3.78087686333929,0.00089979773108457,0.0133878698612365,0.0103068370153738,"LDLR/STRA6/MDK/TGFBR2/NOTCH1/FOXF1/ACVRL1/TBX2/VEGFA/HEY1/SOX4/COL3A1/EDN1/ANGPTL3",14
"GO:0002920","regulation of humoral immune response","12/1869","44/18842",0.272727272727273,2.74945279439661,3.85522796739103,0.000901888527372089,0.0133878698612365,0.0103068370153738,"VSIG4/CD55/CAMP/CXCL13/SERPING1/CR2/CFP/CD5L/GATA6/A2M/MASP1/C4BPB",12
"GO:0007229","integrin-mediated signaling pathway","22/1869","109/18842",0.201834862385321,2.03476323010392,3.5952400258848,0.000930546004012461,0.0137550361991847,0.0105895051053678,"NEDD9/PTN/CCN1/PLPP3/FERMT1/ADAMTS1/ITGA8/FGR/PRAM1/BST1/CD177/NME2/TYROBP/LIMS2/APOA1/COL3A1/CEACAM1/ZYX/CDH17/FERMT2/ANGPTL3/EMP2",22
"GO:0046683","response to organophosphorus","23/1869","116/18842",0.198275862068966,1.99888378443202,3.58095421209744,0.000931686604325412,0.0137550361991847,0.0105895051053678,"SLC26A6/CIB2/SRD5A1/ASPH/HSP90B1/DUSP1/AQP9/STC1/SLC8A3/FBP1/FOS/P2RX6/PENK/COL1A1/SLC6A4/CDO1/PER1/KCNE1/NT5E/P2RY6/TRPC3/FOSB/MMP19",23
"GO:0046620","regulation of organ growth","16/1869","69/18842",0.231884057971014,2.33769899426959,3.69397052432108,0.000967780761645147,0.0142491947913769,0.0109699399409512,"WWC2/RGS2/CCNB1/LATS2/FGF2/TGFBR3/PAK1/NOTCH1/ACACB/TBX2/CAV3/RBP4/TBX5/CDK1/SLC6A4/EDN1",16
"GO:0048483","autonomic nervous system development","10/1869","33/18842",0.303030303030303,3.05494754932957,3.92059677158929,0.000981550365699898,0.0143740246276214,0.0110660419190973,"EDNRB/SEMA3A/SOX10/GDNF/TFAP2A/SOX4/SLC6A4/GATA3/KIF26A/EGR2",10
"GO:0051382","kinetochore assembly","10/1869","33/18842",0.303030303030303,3.05494754932957,3.92059677158929,0.000981550365699898,0.0143740246276214,0.0110660419190973,"KNTC1/CENPF/CENPI/CENPA/OIP5/DLGAP5/CENPK/HJURP/CENPH/CENPE",10
"GO:0021987","cerebral cortex development","19/1869","89/18842",0.213483146067416,2.152193385876,3.61544970364137,0.00100259485891511,0.0146427362056069,0.0112729132486775,"TACC1/NTRK2/NCAPG2/WDR62/SLIT2/SRD5A1/PAX6/LRP8/ATIC/MDK/SUN2/DAB2IP/KIF14/PHACTR1/DIXDC1/FOS/GRIA1/COL3A1/KIF26A",19
"GO:0060485","mesenchyme development","46/1869","291/18842",0.15807560137457,1.59361181439254,3.38643455941565,0.00101063567790108,0.0147205995657816,0.0113328574348033,"FOXM1/SEMA3G/NOMO3/SFRP1/SEMA3A/QKI/PITX2/MDK/TGFBR3/RADIL/SOX10/TCF21/GDNF/TGFBR2/NOTCH1/FOXF1/ACVRL1/TBX2/GLIPR2/DAB2IP/TBX3/GREM1/FOXF2/SNAI1/VEGFA/S100A4/SIX1/HEY1/CITED2/SOX4/SEMA5A/SIX4/TBX5/SEMA4B/EZH2/COL1A1/GATA3/BMP2/IL6/EDN1/SEMA6A/RGCC/FERMT2/SLC39A10/HMGA2/EMP2",46
"GO:0000086","G2/M transition of mitotic cell cycle","25/1869","131/18842",0.190839694656489,1.92391734976862,3.5212559260486,0.00102376039387199,0.0148718989837073,0.0114493373869723,"FOXM1/CCNB1/CCNA2/CDKN1A/CDC6/CENPF/TICRR/BLM/ORC1/PLK3/CDC25A/PKMYT1/FHL1/DTL/KIF14/NEK2/AURKA/CDK1/CHEK1/BIRC5/AURKB/MELK/PLK1/CLSPN/CDC25C",25
"GO:0001890","placenta development","15/1869","63/18842",0.238095238095238,2.40031593161609,3.69434451925569,0.00103280020612399,0.0149234136166799,0.0114889966405696,"PTN/PEG10/DCAF13/MME/GCM1/PLAC1/ADGRG6/STC1/PDGFB/PLK4/E2F8/HEY1/SPP1/E2F7/CYP27B1",15
"GO:0071479","cellular response to ionizing radiation","15/1869","63/18842",0.238095238095238,2.40031593161609,3.69434451925569,0.00103280020612399,0.0149234136166799,0.0114889966405696,"CDKN1A/SFRP1/BLM/BRCA2/RHOB/HRAS/FIGNL1/LCN2/NET1/EGR1/RAD51/ECT2/GATA3/CRYAB/RAD51AP1",15
"GO:0090257","regulation of muscle system process","41/1869","252/18842",0.162698412698413,1.64021588660433,3.39519202487725,0.0010495827145764,0.0150857431277325,0.0116139682626833,"RGS2/GLRX3/NOS1/ADRA1B/FOXO3/TACR2/MYLK2/ASPH/GPER1/MYL9/NPNT/PAK1/FOXO1/DOCK4/DSP/NOTCH1/NPR3/ADRA2C/NMU/STC1/ARRB1/CACNA1S/KLF4/SLC8A3/CAV1/ADRB2/CAV3/JUND/ADGRD1/PROK2/RNF207/TNNT3/JPH4/ATP1B1/EDN3/LMCD1/EDN1/PRKG1/NR4A3/TRPC3/TNNC1",41
"GO:0014013","regulation of gliogenesis","17/1869","76/18842",0.223684210526316,2.25503365154459,3.63792407432173,0.00104958787084169,0.0150857431277325,0.0116139682626833,"PTN/PTPRZ1/QKI/LDLR/ID2/NEGR1/MDK/ZNF365/SOX10/NOTCH1/TSPO/CNTFR/E2F1/BMP2/IL6/EGR2/TENM4",17
"GO:0050866","negative regulation of cell activation","34/1869","198/18842",0.171717171717172,1.73113694462009,3.4319353442164,0.00105756669931086,0.0151603162990921,0.0116713794513854,"CDKN2A/IL31RA/VSIR/CRTAM/VSIG4/CD274/FYN/SFRP1/LDLR/ID2/IL10/GPER1/MIR27A/ZC3H8/MDK/TNFRSF14/TBX21/SPN/CST7/CLNK/CYGB/TNFRSF21/THBD/CLEC12A/FGR/TNFAIP3/PDGFB/CEBPB/TYROBP/ARG1/FOXP3/FGL1/PRKG1/CEACAM1",34
"GO:0044839","cell cycle G2/M phase transition","27/1869","146/18842",0.184931506849315,1.86435497702236,3.479137036477,0.00108376822942547,0.0154792927032254,0.0119169478534708,"FOXM1/CCNB1/CCNA2/CDKN1A/CDC6/CENPF/TICRR/BLM/ORC1/PLK3/CDC25A/ATAD5/PKMYT1/FHL1/DTL/KIF14/NEK2/AURKA/CDK1/CHEK1/NDC80/BIRC5/AURKB/MELK/PLK1/CLSPN/CDC25C",27
"GO:0044331","cell-cell adhesion mediated by cadherin","14/1869","57/18842",0.245614035087719,2.47611538208818,3.70364586706253,0.00108551638504121,0.0154792927032254,0.0119169478534708,"EPCAM/PLEKHA7/NOTCH1/CDH5/CDH3/VEGFA/CDH13/FAT2/CDH17/RGCC/CDH19/CDHR2/CDH26/BMP6",14
"GO:1903131","mononuclear cell differentiation","64/1869","439/18842",0.145785876993166,1.46971508523555,3.30445449002433,0.00109576846238641,0.0155845812988098,0.0119980057368768,"SOX13/RXRA/CDKN2A/IL31RA/VSIR/ZBTB7A/CRTAM/AGER/SFRP1/FOXO3/FANCA/QKI/ID2/IL10/ZC3H8/HLA-DRA/MDK/IL1RL1/BTNL8/TGFBR2/DCSTAMP/TBX21/SPN/RARA/PTGER4/IL7R/CLEC12A/CR2/KAT2A/LEPR/PF4/CCL19/ADGRG3/ZFP36L2/NFIL3/LYL1/CEBPB/BCL6/FOS/VEGFA/BLNK/PTCRA/JUNB/SOX4/MFNG/EZH2/ENTPD7/SOCS3/FOXP3/GATA3/SPIB/TPD52/IL6/CD19/MS4A1/CDH17/IL18RAP/SPI1/NCAPH/ZBTB16/KLF6/PAX5/IL18R1/GAS6",64
"GO:0110110","positive regulation of animal organ morphogenesis","7/1869","18/18842",0.388888888888889,3.92051602163962,4.11355405302173,0.0011091259259334,0.0157333711634365,0.0121125536746848,"GDNF/SIX1/SIX4/GATA3/BMP2/EDN1/CD34",7
"GO:0007019","microtubule depolymerization","12/1869","45/18842",0.266666666666667,2.68835384341002,3.76272758119493,0.00112033194651065,0.0158097752347853,0.0121713744070989,"BMERB1/MID1IP1/ARHGEF2/STMN2/KIF18A/CKAP2/TPX2/GAS2L1/KIF2C/KIF18B/AURKB/NCKAP5",12
"GO:0046850","regulation of bone remodeling","12/1869","45/18842",0.266666666666667,2.68835384341002,3.76272758119493,0.00112033194651065,0.0158097752347853,0.0121713744070989,"S1PR1/SFRP1/PDK4/MDK/DCSTAMP/TNFAIP3/RUFY4/LEPR/GREM1/TNFSF11/SPP1/IL6",12
"GO:0031623","receptor internalization","25/1869","132/18842",0.189393939393939,1.90934221833098,3.47900254465475,0.001146376103736,0.0161057246231488,0.012399215142203,"EGF/RSPO1/ADM/SFRP4/ARC/RIN3/CXCR1/RAMP3/ARRB1/CAV1/CAV3/CD36/CXCR2/SELE/GREM1/VEGFA/GRIA1/ENTREP1/WNT3A/TAMALIN/RAMP2/CEACAM1/IQSEC3/CALCRL/GHR",25
"GO:0007264","small GTPase-mediated signal transduction","70/1869","490/18842",0.142857142857143,1.44018955896966,3.2762225615018,0.00114723273130104,0.0161057246231488,0.012399215142203,"STARD13/RAC3/TAX1BP3/FOXM1/CDKN2A/RRAS/CCNA2/CDKN1A/SYDE1/MYOC/RASGRP4/ARHGEF16/AGTR1/SLIT2/ARHGEF2/RAB15/DLC1/SH2D3C/ADCYAP1R1/MICALL2/ARHGAP8/RHOB/FGD5/EPHB2/FGF2/NGEF/ARHGEF15/DOCK4/CXCL13/NOTCH1/CDKL5/SPRY4/FGF10/KANK2/HRAS/RDX/ARRB1/CCL19/CSNK1E/STARD8/NET1/DAB2IP/KIF14/CTNNAL1/RASAL1/ARHGEF19/DOK2/FBP1/ARHGAP31/CDH13/CRK/DOK7/ARHGAP6/APOA1/ARHGAP40/ECT2/COL3A1/FGD3/RASIP1/DENND3/TEK/MRAS/RALGPS2/ARFGAP1/HEG1/IQSEC3/FERMT2/CGNL1/PLEKHG4/CD2AP",70
"GO:0060976","coronary vasculature development","8/1869","23/18842",0.347826086956522,3.50654849140438,3.99134324513894,0.00115619722136447,0.0161897409888484,0.0124638963048425,"GPER1/FGF2/TGFBR3/GPC3/NOTCH1/VEGFA/TBX5/GATA6",8
"GO:0043009","chordate embryonic development","38/1869","230/18842",0.165217391304348,1.66561053341708,3.37027161018738,0.00117574907308611,0.0164211946377296,0.0126420841017331,"MESP2/HORMAD1/GCM1/DLC1/STIL/FUT8/TGFBR2/DSP/HOXA4/PTPRR/TFAP2A/MTHFD1L/FOXC2/FOXF1/TBX2/PDGFB/NKD1/PLK4/GRHL3/RBP4/E2F8/PRICKLE2/VEGFA/SIX1/UPB1/HEY1/SIX4/COL1A1/ZNF358/COL3A1/GATA3/HOXC11/DSCAML1/BMP2/EDN1/E2F7/WNT9A/SULF1",38
"GO:0034446","substrate adhesion-dependent cell spreading","20/1869","97/18842",0.206185567010309,2.0786241057294,3.53419563817432,0.0011821097800281,0.0164676985510068,0.0126778857833817,"RAC3/NEDD9/MYOC/MICALL2/MYADM/MDK/RADIL/ITGA8/SPRY4/PEAK1/PARVB/CASS4/KIF14/LAMC3/FGA/EFNA5/CRK/APOA1/TEK/FERMT2",20
"GO:0002688","regulation of leukocyte chemotaxis","23/1869","118/18842",0.194915254237288,1.96500439825521,3.48938026145897,0.00118748462322112,0.0165002658771364,0.0127029581904131,"NEDD9/PTN/C5AR1/FPR2/SLIT2/DAPK2/DUSP1/MDK/RIN3/CXCL13/BST1/NBL1/JAM3/CCL19/STK39/GREM1/VEGFA/CCL2/EDN3/IL6/EDN1/SPI1/GAS6",23
"GO:0120162","positive regulation of cold-induced thermogenesis","21/1869","104/18842",0.201923076923077,2.03565254969749,3.5143616485031,0.0011952573699964,0.0165359166492244,0.0127304044310169,"FABP4/ACADL/KDM6B/TRPV2/MFAP2/EPAS1/LEPR/LCN2/CAV1/ADRB2/CD36/CEBPB/ADRB1/VEGFA/PPARGC1A/YBX2/ACSL1/FFAR4/FABP5/IL13/GJA1",21
"GO:0048762","mesenchymal cell differentiation","39/1869","238/18842",0.163865546218487,1.65198214117108,3.35890973328452,0.00119613753785113,0.0165359166492244,0.0127304044310169,"FOXM1/SEMA3G/SFRP1/SEMA3A/QKI/PITX2/MDK/TGFBR3/RADIL/SOX10/TCF21/GDNF/TGFBR2/NOTCH1/GLIPR2/DAB2IP/TBX3/GREM1/FOXF2/SNAI1/VEGFA/S100A4/SIX1/HEY1/SEMA5A/TBX5/SEMA4B/EZH2/COL1A1/GATA3/BMP2/IL6/EDN1/SEMA6A/RGCC/FERMT2/SLC39A10/HMGA2/EMP2",39
"GO:0030212","hyaluronan metabolic process","10/1869","34/18842",0.294117647058824,2.96509615081988,3.80565377612341,0.00126836237599215,0.0174898801745313,0.0134648264619942,"EGF/CEMIP/HMMR/FGF2/HYAL1/PDGFB/ITIH5/HAS1/HYAL2/LYVE1",10
"GO:0010595","positive regulation of endothelial cell migration","25/1869","133/18842",0.18796992481203,1.89498626180218,3.43711625512178,0.00128146964960112,0.0175813752683911,0.0135352652270773,"EGF/RRAS/GAB1/PLPP3/SASH1/MIR27A/RHOB/ANXA3/FGF2/PTGS2/TGFBR3/FOXC2/LCN2/JCAD/MIR27B/PDGFB/GREM1/VEGFA/GATA2/SEMA5A/ATOH8/GATA3/EDN1/TEK/ANGPT4",25
"GO:0014074","response to purine-containing compound","25/1869","133/18842",0.18796992481203,1.89498626180218,3.43711625512178,0.00128146964960112,0.0175813752683911,0.0135352652270773,"SLC26A6/CIB2/SRD5A1/ASPH/HSP90B1/DUSP1/AQP9/STC1/CACNA1S/SLC8A3/FBP1/FOS/P2RX6/PENK/COL1A1/SLC6A4/CDO1/PER1/KCNE1/NT5E/P2RY6/TRPC3/FOSB/CAD/MMP19",25
