ENTREZID,ENSEMBL,SYMBOL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Upregulated/Downregulated,Targets with no approved drugs,Oncogene/Tumor Suppressor
196383,ENSG00000150977,RILPL2,Rab interacting lysosomal protein like 2,800.3510123,-1.067743884,0.381291566,-2.800334384,0.00510497,0.036250442,Downregulated,,
5592,ENSG00000185532,PRKG1,protein kinase cGMP-dependent 1,615.5891769,-1.069214432,0.341099468,-3.134611845,0.001720816,0.016934029,Downregulated,,
79794,ENSG00000111412,SPRING1,SREBF pathway regulator in golgi 1,2476.485853,-1.069738761,0.39874801,-2.682743823,0.00730209,0.046677352,Downregulated,,
57658,ENSG00000012822,CALCOCO1,calcium binding and coiled-coil domain 1,3138.854479,-1.07013198,0.214473224,-4.989583123,6.05E-07,3.75E-05,Downregulated,,
5770,ENSG00000196396,PTPN1,protein tyrosine phosphatase non-receptor type 1,2764.96113,-1.073956983,0.253172463,-4.241997614,2.22E-05,0.000657619,Downregulated,,
5962,ENSG00000137710,RDX,radixin,3076.430692,-1.074024324,0.332683049,-3.228371049,0.001244974,0.01347521,Downregulated,,
5914,ENSG00000131759,RARA,retinoic acid receptor alpha,1483.497615,-1.075592174,0.324036741,-3.319352525,0.000902264,0.010732455,Downregulated,,
6256,ENSG00000186350,RXRA,retinoid X receptor alpha,2245.183728,-1.076340316,0.313128424,-3.437376595,0.000587378,0.007801155,Downregulated,,
2549,ENSG00000109458,GAB1,GRB2 associated binding protein 1,1347.776224,-1.076634119,0.344063784,-3.129170141,0.001753008,0.017140232,Downregulated,,
8971,ENSG00000184897,H1-10,H1.10 linker histone,1639.732966,-1.077406379,0.338209485,-3.185618459,0.00144445,0.015098572,Downregulated,,
2309,ENSG00000118689,FOXO3,forkhead box O3,2762.168654,-1.078405221,0.353567447,-3.05006932,0.002287886,0.020791238,Downregulated,,
100130872,,LOC100130872,uncharacterized LOC100130872,90.41979884,-1.079798056,0.375483539,-2.87575338,0.004030645,0.03096616,Downregulated,,
79836,ENSG00000175556,LONRF3,LON peptidase N-terminal domain and ring finger 3,452.5242407,-1.082488735,0.388862888,-2.783728582,0.005373798,0.037430197,Downregulated,,
89846,ENSG00000127084,FGD3,"FYVE, RhoGEF and PH domain containing 3",542.3505972,-1.084977299,0.341715435,-3.175090114,0.0014979,0.015461663,Downregulated,,
8434,ENSG00000122707,RECK,reversion inducing cysteine rich protein with kazal motifs,849.6787099,-1.09056635,0.401182033,-2.718382828,0.006560189,0.043186283,Downregulated,,
3241,ENSG00000115756,HPCAL1,hippocalcin like 1,1808.216322,-1.091342975,0.376054121,-2.902090186,0.003706818,0.029295534,Downregulated,,
7422,ENSG00000112715,VEGFA,vascular endothelial growth factor A,5089.708509,-1.091439664,0.266228862,-4.099629383,4.14E-05,0.001071212,Downregulated,,
81848,ENSG00000187678,SPRY4,sprouty RTK signaling antagonist 4,1566.296402,-1.092603884,0.379242272,-2.881018191,0.003963928,0.030659927,Downregulated,,
7791,ENSG00000159840,ZYX,zyxin,4522.562004,-1.096789855,0.373292842,-2.93814864,0.003301787,0.026965046,Downregulated,,
84327,ENSG00000132846,ZBED3,zinc finger BED-type containing 3,91.30864444,-1.097167832,0.341345326,-3.214245952,0.001307876,0.013995613,Downregulated,,
57515,ENSG00000111897,SERINC1,serine incorporator 1,8438.10071,-1.098811242,0.185314724,-5.929433,3.04E-09,5.63E-07,Downregulated,,
4066,ENSG00000104903,LYL1,LYL1 basic helix-loop-helix family member,215.4282226,-1.098918089,0.406042039,-2.706414566,0.006801408,0.044345916,Downregulated,,
2021,ENSG00000167136,ENDOG,endonuclease G,51.53804957,-1.099111398,0.362704641,-3.030320748,0.002442941,0.021636042,Downregulated,,
57192,ENSG00000090674,MCOLN1,mucolipin TRP cation channel 1,804.4077808,-1.099131386,0.393130056,-2.795846739,0.005176394,0.036645026,Downregulated,,
27106,ENSG00000105643,ARRDC2,arrestin domain containing 2,1483.665619,-1.100316395,0.366098878,-3.005516983,0.002651298,0.023027852,Downregulated,,
51222,ENSG00000165804,ZNF219,zinc finger protein 219,699.305969,-1.104728768,0.30928192,-3.571915129,0.00035438,0.005364127,Downregulated,,
220979,ENSG00000165511,ZNF22-AS1,ZNF22 antisense RNA 1,80.82048733,-1.109795089,0.250436479,-4.431443435,9.36E-06,0.000326775,Downregulated,,
11346,ENSG00000171992,SYNPO,synaptopodin,4261.736461,-1.110820846,0.393495711,-2.822955407,0.004758319,0.034599452,Downregulated,,
5789,ENSG00000153707,PTPRD,protein tyrosine phosphatase receptor type D,413.8722896,-1.111029958,0.410504615,-2.706498094,0.006799697,0.044345916,Downregulated,,
2767,ENSG00000088256,GNA11,G protein subunit alpha 11,1473.988014,-1.112223992,0.123314288,-9.019425189,1.89E-19,3.41E-16,Downregulated,,
81543,ENSG00000160233,LRRC3,leucine rich repeat containing 3,82.70568701,-1.113078037,0.328285125,-3.39058322,0.000697441,0.00893382,Downregulated,,
54941,ENSG00000101695,RNF125,ring finger protein 125,623.6034119,-1.11326937,0.291861195,-3.814379544,0.000136526,0.002716298,Downregulated,,
29887,ENSG00000086300,SNX10,sorting nexin 10,1304.384579,-1.115526213,0.346901826,-3.215682738,0.001301346,0.013933257,Downregulated,,
2313,ENSG00000151702,FLI1,"Fli-1 proto-oncogene, ETS transcription factor",1290.370554,-1.115810323,0.420283086,-2.654901805,0.00793315,0.049600208,Downregulated,,
7763,ENSG00000107372,ZFAND5,zinc finger AN1-type containing 5,8552.355875,-1.118455313,0.394539098,-2.834840245,0.004584861,0.033834463,Downregulated,,
6275,ENSG00000196154,S100A4,S100 calcium binding protein A4,3709.219032,-1.121125873,0.382367789,-2.932061501,0.003367201,0.027335154,Downregulated,,
4215,ENSG00000198909,MAP3K3,mitogen-activated protein kinase kinase kinase 3,1669.813665,-1.123399894,0.346599896,-3.241200896,0.001190273,0.013120493,Downregulated,,
9732,ENSG00000128512,DOCK4,dedicator of cytokinesis 4,2391.006033,-1.124077903,0.380607267,-2.953380032,0.003143148,0.026006941,Downregulated,,
9056,ENSG00000155465,SLC7A7,solute carrier family 7 member 7,1688.101006,-1.125715829,0.307703827,-3.65843948,0.000253756,0.004230783,Downregulated,,
8496,ENSG00000110841,PPFIBP1,PPFIA binding protein 1,2353.107093,-1.127579643,0.207003618,-5.447149455,5.12E-08,5.23E-06,Downregulated,,
5739,ENSG00000160013,PTGIR,prostaglandin I2 receptor,236.2013739,-1.131505979,0.311546468,-3.631901159,0.000281341,0.004536326,Downregulated,,
91607,ENSG00000172716,SLFN11,schlafen family member 11,2382.914965,-1.132678381,0.304014537,-3.725737571,0.000194745,0.003520143,Downregulated,,
203,ENSG00000106992,AK1,adenylate kinase 1,1181.709055,-1.133744987,0.371790969,-3.049415075,0.002292874,0.020822445,Downregulated,,
1520,ENSG00000163131,CTSS,cathepsin S,10470.23484,-1.136886227,0.358339538,-3.172650816,0.001510541,0.015527482,Downregulated,,
55357,ENSG00000095383,TBC1D2,TBC1 domain family member 2,1482.320963,-1.137479029,0.334577889,-3.399743581,0.000674491,0.008696019,Downregulated,,
5797,ENSG00000173482,PTPRM,protein tyrosine phosphatase receptor type M,2828.430801,-1.138149244,0.303536746,-3.749625901,0.000177099,0.003293817,Downregulated,,
147,ENSG00000170214,ADRA1B,adrenoceptor alpha 1B,86.27147461,-1.138681464,0.401612124,-2.835276616,0.004578602,0.033800858,Downregulated,,
64397,ENSG00000103994,ZNF106,zinc finger protein 106,4128.721604,-1.139813559,0.264093924,-4.315940104,1.59E-05,0.000502604,Downregulated,,
51421,ENSG00000114019,AMOTL2,angiomotin like 2,2010.708193,-1.142266119,0.221762564,-5.150851877,2.59E-07,1.93E-05,Downregulated,,
141,ENSG00000144843,ADPRH,ADP-ribosylarginine hydrolase,656.8766189,-1.144872433,0.19978417,-5.730546275,1.00E-08,1.42E-06,Downregulated,,
5939,ENSG00000076067,RBMS2,RNA binding motif single stranded interacting protein 2,2913.245595,-1.14945007,0.224200671,-5.126880589,2.95E-07,2.13E-05,Downregulated,,
84557,ENSG00000101460,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha,342.6589617,-1.149721733,0.326283526,-3.523689191,0.000425583,0.006164272,Downregulated,,
9181,ENSG00000116584,ARHGEF2,Rho/Rac guanine nucleotide exchange factor 2,3591.456956,-1.149743597,0.280746835,-4.095303857,4.22E-05,0.001087153,Downregulated,,
4242,ENSG00000100060,MFNG,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,625.7311543,-1.149910661,0.416941091,-2.757969136,0.005816169,0.039515797,Downregulated,,
8459,ENSG00000128294,TPST2,tyrosylprotein sulfotransferase 2,812.3707921,-1.150281359,0.333908404,-3.444900896,0.000571269,0.007638361,Downregulated,,
148696,,LOC148696,uncharacterized LOC148696,32.11037657,-1.151936067,0.433014613,-2.660270656,0.007807788,0.04904289,Downregulated,,
4212,ENSG00000134138,MEIS2,Meis homeobox 2,413.7596741,-1.152181355,0.3755491,-3.06799126,0.002155029,0.019866143,Downregulated,,
706,ENSG00000100300,TSPO,translocator protein,1780.65481,-1.152904989,0.314377124,-3.667267433,0.000245156,0.004119666,Downregulated,,
10979,ENSG00000073712,FERMT2,FERM domain containing kindlin 2,2293.46809,-1.156864415,0.360883703,-3.20564327,0.001347609,0.014343396,Downregulated,,
113026,ENSG00000161714,PLCD3,phospholipase C delta 3,442.6762941,-1.160729404,0.436806286,-2.657309297,0.007876714,0.049363895,Downregulated,,
9749,ENSG00000112419,PHACTR2,phosphatase and actin regulator 2,2045.732883,-1.161032653,0.332179185,-3.495199902,0.000473707,0.006654057,Downregulated,,
57477,ENSG00000158352,SHROOM4,shroom family member 4,1805.269724,-1.161441117,0.422004172,-2.752202929,0.005919583,0.040033903,Downregulated,,
219833,ENSG00000174370,KCNJ5-AS1,KCNJ5 antisense RNA 1,117.8862721,-1.161591919,0.384262717,-3.022910804,0.00250356,0.022047199,Downregulated,,
9351,ENSG00000065054,NHERF2,NHERF family PDZ scaffold protein 2,2556.08769,-1.163786654,0.344197262,-3.381161861,0.0007218,0.009140621,Downregulated,,
6196,ENSG00000071242,RPS6KA2,ribosomal protein S6 kinase A2,3380.77692,-1.167259775,0.279032866,-4.183234017,2.87E-05,0.000817601,Downregulated,,
8727,ENSG00000119326,CTNNAL1,catenin alpha like 1,1214.009517,-1.169065419,0.393184233,-2.973327312,0.002945901,0.0248149,Downregulated,,
1073,ENSG00000165410,CFL2,cofilin 2,1033.018697,-1.173901168,0.242092032,-4.848987214,1.24E-06,6.63E-05,Downregulated,,
4692,ENSG00000182636,NDN,"necdin, MAGE family member",482.8860282,-1.174685904,0.421582589,-2.786371955,0.005330167,0.037238007,Downregulated,,
6444,ENSG00000170624,SGCD,sarcoglycan delta,471.4881718,-1.175535258,0.387709386,-3.03200103,0.002429384,0.021555849,Downregulated,,
80212,ENSG00000119242,CCDC92,coiled-coil domain containing 92,53.87643032,-1.177072783,0.262524867,-4.483662046,7.34E-06,0.000268434,Downregulated,,
84886,ENSG00000119280,C1orf198,chromosome 1 open reading frame 198,3128.415734,-1.178620005,0.300603079,-3.920851412,8.82E-05,0.001922687,Downregulated,,
139735,ENSG00000189420,ZFP92,ZFP92 zinc finger protein,143.0763439,-1.179477984,0.433417242,-2.72134532,0.00650168,0.04294531,Downregulated,,
284759,ENSG00000196209,SIRPB2,signal regulatory protein beta 2,257.4889804,-1.181626245,0.414260007,-2.852378277,0.004339343,0.032654584,Downregulated,,
29780,ENSG00000188677,PARVB,parvin beta,635.538845,-1.186517541,0.378016946,-3.138794579,0.001696443,0.016767187,Downregulated,,
3437,ENSG00000119917,IFIT3,interferon induced protein with tetratricopeptide repeats 3,1488.321155,-1.188868024,0.444981746,-2.67172313,0.007546288,0.0478221,Downregulated,,
10129,ENSG00000073910,FRY,FRY microtubule binding protein,1569.799067,-1.189823018,0.358908674,-3.315113578,0.000916059,0.010857462,Downregulated,,
7091,ENSG00000106829,TLE4,"TLE family member 4, transcriptional corepressor",734.7175534,-1.191758451,0.320499769,-3.718437782,0.000200459,0.003584215,Downregulated,,
2534,ENSG00000010810,FYN,"FYN proto-oncogene, Src family tyrosine kinase",1420.312585,-1.197031317,0.442477768,-2.70529144,0.006824449,0.04444072,Downregulated,,
100499405,ENSG00000237248,LINC00987,long intergenic non-protein coding RNA 987,131.1312048,-1.19715209,0.293530691,-4.078456275,4.53E-05,0.0011481,Downregulated,,
375775,ENSG00000130653,PNPLA7,patatin like phospholipase domain containing 7,372.2382117,-1.202185782,0.412084765,-2.917326447,0.003530461,0.02831197,Downregulated,,
152078,ENSG00000174899,SLC66A1L,solute carrier family 66 member 1 like (pseudogene),48.46132144,-1.203043073,0.341103433,-3.52691576,0.000420431,0.006116446,Downregulated,,
55507,ENSG00000111291,GPRC5D,G protein-coupled receptor class C group 5 member D,99.18924016,-1.203644963,0.338825097,-3.552407933,0.000381723,0.005665552,Downregulated,,
84418,ENSG00000120306,CYSTM1,cysteine rich transmembrane module containing 1,967.6220854,-1.204736189,0.186910986,-6.445507631,1.15E-10,3.31E-08,Downregulated,,
8556,ENSG00000079335,CDC14A,cell division cycle 14A,381.4173536,-1.20739698,0.260096712,-4.642107813,3.45E-06,0.000147381,Downregulated,,
57213,ENSG00000123178,SPRYD7,SPRY domain containing 7,533.1021611,-1.207627905,0.405056628,-2.981380434,0.002869521,0.024378632,Downregulated,,
153090,ENSG00000136848,DAB2IP,DAB2 interacting protein,1957.504774,-1.207913602,0.219615707,-5.500123913,3.80E-08,4.07E-06,Downregulated,,
8510,ENSG00000189409,MMP23B,matrix metallopeptidase 23B,14.61494452,-1.210150505,0.39685606,-3.04934365,0.00229342,0.020822445,Downregulated,,
100874211,,MID1IP1-AS1,MID1IP1 antisense RNA 1,21.68937303,-1.21498719,0.377474695,-3.218724876,0.00128762,0.0138311,Downregulated,,
25798,ENSG00000164713,BRI3,brain protein I3,2134.979584,-1.215319276,0.310345385,-3.916021749,9.00E-05,0.001953007,Downregulated,,
6398,ENSG00000141574,SECTM1,secreted and transmembrane 1,462.9290643,-1.215953854,0.443686897,-2.740567422,0.00613332,0.041087026,Downregulated,,
6304,ENSG00000182568,SATB1,SATB homeobox 1,1000.478816,-1.215982856,0.323108421,-3.763389554,0.000167626,0.003163186,Downregulated,,
9473,ENSG00000130775,THEMIS2,thymocyte selection associated family member 2,1741.019206,-1.22173296,0.407235463,-3.000065248,0.002699218,0.0232809,Downregulated,,
51294,ENSG00000113555,PCDH12,protocadherin 12,706.1560059,-1.225421386,0.44243905,-2.769695365,0.005610874,0.038564308,Downregulated,,
11228,ENSG00000123094,RASSF8,Ras association domain family member 8,1090.474789,-1.230981089,0.346629296,-3.551289821,0.000383348,0.005685421,Downregulated,,
54986,ENSG00000168038,ULK4,unc-51 like kinase 4,238.5696979,-1.232358035,0.440087528,-2.800256666,0.005106199,0.036250442,Downregulated,,
2872,ENSG00000099875,MKNK2,MAPK interacting serine/threonine kinase 2,3657.421966,-1.233068485,0.244576732,-5.041642654,4.62E-07,3.07E-05,Downregulated,,
255031,,LINC00957,long intergenic non-protein coding RNA 957,57.65706748,-1.234171818,0.260859202,-4.731179911,2.23E-06,0.000105386,Downregulated,,
8564,ENSG00000117009,KMO,kynurenine 3-monooxygenase,183.1295248,-1.234926826,0.377433903,-3.271902222,0.001068265,0.012194951,Downregulated,,
85360,ENSG00000105137,SYDE1,synapse defective Rho GTPase homolog 1,441.9963497,-1.236118278,0.415973633,-2.971626518,0.002962268,0.024910437,Downregulated,,
80833,ENSG00000128284,APOL3,apolipoprotein L3,1424.427118,-1.237450078,0.453310167,-2.72980879,0.006337107,0.04216728,Downregulated,,
124044,ENSG00000158792,SPATA2L,spermatogenesis associated 2 like,218.5661618,-1.238292167,0.39670314,-3.121457944,0.001799579,0.017456641,Downregulated,,
83700,ENSG00000166086,JAM3,junctional adhesion molecule 3,961.2358285,-1.238930604,0.421707081,-2.937893765,0.003304502,0.026973915,Downregulated,,
374378,ENSG00000110328,GALNT18,polypeptide N-acetylgalactosaminyltransferase 18,915.5863655,-1.239997147,0.332390048,-3.730548349,0.000191063,0.00347725,Downregulated,,
4337,ENSG00000124615,MOCS1,molybdenum cofactor synthesis 1,522.2091021,-1.242198635,0.373518555,-3.325667808,0.00088207,0.01055556,Downregulated,,
4047,ENSG00000160285,LSS,lanosterol synthase,188.2251127,-1.24254401,0.212521913,-5.846663012,5.02E-09,8.57E-07,Downregulated,,
9445,ENSG00000136156,ITM2B,integral membrane protein 2B,17561.88813,-1.244204464,0.182240182,-6.827278429,8.65E-12,3.50E-09,Downregulated,,
388407,ENSG00000187013,LINC02875,long intergenic non-protein coding RNA 2875,20.46679572,-1.245181568,0.432793908,-2.877077394,0.004013771,0.030880611,Downregulated,,
54621,ENSG00000176834,VSIG10,V-set and immunoglobulin domain containing 10,711.5276655,-1.247617416,0.374799344,-3.32876094,0.000872332,0.01047063,Downregulated,,
23499,ENSG00000127603,MACF1,microtubule actin crosslinking factor 1,15333.3401,-1.249589219,0.393300431,-3.177187515,0.001487109,0.015406413,Downregulated,,
7051,ENSG00000092295,TGM1,transglutaminase 1,67.71552979,-1.249886505,0.449153164,-2.782762331,0.005389827,0.037496579,Downregulated,,
58191,ENSG00000161921,CXCL16,C-X-C motif chemokine ligand 16,3058.800935,-1.252244213,0.325481565,-3.847358341,0.000119398,0.002438258,Downregulated,,
3707,ENSG00000143772,ITPKB,inositol-trisphosphate 3-kinase B,1584.569075,-1.252265898,0.403505594,-3.103466018,0.001912682,0.018190202,Downregulated,,
286319,ENSG00000198680,TUSC1,tumor suppressor candidate 1,290.7269569,-1.252543703,0.316124034,-3.962190689,7.43E-05,0.001692649,Downregulated,,
4286,ENSG00000187098,MITF,melanocyte inducing transcription factor,786.1554195,-1.257061238,0.374318407,-3.358267223,0.000784327,0.009683954,Downregulated,,
3290,ENSG00000117594,HSD11B1,hydroxysteroid 11-beta dehydrogenase 1,270.1073538,-1.258506848,0.367917709,-3.42062047,0.000624785,0.00816668,Downregulated,,
3242,ENSG00000158104,HPD,4-hydroxyphenylpyruvate dioxygenase,18.5085601,-1.261671622,0.389697996,-3.237562509,0.001205555,0.01319258,Downregulated,,
22808,ENSG00000158186,MRAS,muscle RAS oncogene homolog,789.4270599,-1.261943953,0.364571794,-3.461441545,0.000537291,0.007297219,Downregulated,,
166336,ENSG00000163637,PRICKLE2,prickle planar cell polarity protein 2,855.5502684,-1.267389328,0.468636942,-2.70441618,0.006842453,0.044522219,Downregulated,,
26524,ENSG00000150457,LATS2,large tumor suppressor kinase 2,1210.19072,-1.26848779,0.305677616,-4.149756879,3.33E-05,0.00091408,Downregulated,,
9444,ENSG00000112531,QKI,"QKI, KH domain containing RNA binding",5111.887504,-1.271474879,0.314201815,-4.046682163,5.19E-05,0.001279616,Downregulated,,
6404,ENSG00000110876,SELPLG,selectin P ligand,1243.530202,-1.273090045,0.360092992,-3.535447994,0.000407084,0.005944091,Downregulated,,
9638,ENSG00000149557,FEZ1,fasciculation and elongation protein zeta 1,378.8444169,-1.274277025,0.447148632,-2.849784015,0.004374893,0.03281004,Downregulated,,
58484,ENSG00000091106,NLRC4,NLR family CARD domain containing 4,290.1346624,-1.27504778,0.462376815,-2.757594539,0.005822837,0.039527915,Downregulated,,
113791,ENSG00000100100,PIK3IP1,phosphoinositide-3-kinase interacting protein 1,2138.230245,-1.275549911,0.455139774,-2.802545469,0.005070107,0.03607923,Downregulated,,
154810,ENSG00000166025,AMOTL1,angiomotin like 1,2064.985495,-1.275798083,0.440022442,-2.899393218,0.003738857,0.02946653,Downregulated,,
8514,ENSG00000069424,KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2,1516.548154,-1.279319066,0.457170707,-2.798339978,0.005136601,0.036402313,Downregulated,,
